Outlet_Identifier,Outlet_Age,Item_Weight,Item_Visibility,Item_MRP,Item_Visibility_Log,Item_Outlet_Sales,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,MRP_Bucket_Low,MRP_Bucket_Medium,MRP_Bucket_High,MRP_Bucket_Very_High,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Weight_Bucket_Low,Weight_Bucket_Mode,Weight_Bucket_High,Item_Category_Drinks,Item_Category_Food,Item_Category_Non-Consumables,Visibility_Bucket_Low,Visibility_Bucket_Medium,Visibility_Bucket_High
3,4,5.465,0.0,132.5626,-3.6123082178025943,262.3252,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
2,6,18.6,0.152918384,99.8358,-1.8778509378268173,1910.1802,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,6,13.85,0.030969274,140.9154,-3.474759727312479,1701.7848,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
1,26,14.0,0.060376776,154.5656,-2.8071507512929785,2471.4496,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
1,26,14.0,0.04192285,54.764,-3.1719242546391158,1331.6,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
5,28,12.857645184135976,0.077367431,97.0094,-2.559189375056312,1808.9786,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
3,4,5.905,0.045838211,222.5456,-3.082637234387839,3315.684,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
8,16,7.27,0.071077939,114.2518,-2.6439782716140945,2618.5914,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
8,16,6.155,0.094659871,214.556,-2.35746511727699,2769.728,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2,6,19.5,0.077608838,233.4958,-2.55607396652556,5375.0034,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
2,6,15.2,0.021327477,216.8824,-3.6123082178025943,2838.9712,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
3,4,12.15,0.042485444,125.0046,-3.1585937558339188,1743.0644,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
5,28,12.857645184135976,0.025578526,198.8084,-3.6123082178025943,5555.4352,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
3,4,12.6,0.0489808,61.9194,-3.016326894394277,619.194,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
6,9,14.5,0.019471688,164.821,-3.6123082178025943,2120.573,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
2,6,16.6,0.122918852,173.0738,-2.0962308811712105,3823.0236,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1,26,11.8,0.057373797,151.4366,-2.8581675781415066,1360.2294,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
1,26,13.1,0.044155597,178.8318,-3.1200355876001744,3969.4996,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
0,15,17.7,0.291865402,115.1834,-1.2314625350397068,345.5502,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
0,15,17.85,0.0,196.5794,-3.6123082178025943,585.2382,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7,11,12.3,0.064750025,92.6804,-2.7372211923021785,1010.6844,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
0,15,11.8,0.098312421,81.4618,-2.3196049017240394,161.1236,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
4,28,12.857645184135976,0.191013663,42.1112,-1.6554103194625305,42.6112,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
7,11,11.1,0.176573035,157.4604,-1.7340206921647598,3010.7476,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
5,28,12.857645184135976,0.060134441,153.0656,-2.811172540013989,6024.1584,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
7,11,11.3,0.007294652,198.1426,-3.6123082178025943,988.713,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
4,28,12.857645184135976,0.128478462,117.944,-2.05199399959008,239.688,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1,26,5.75,0.075107656,112.8176,-2.5888327813334246,1374.2112,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
5,28,12.857645184135976,0.049381406,226.8062,-3.008181322404435,4739.8302,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
3,4,11.35,0.045165796,100.0016,-3.0974152042690575,1012.016,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
4,28,12.857645184135976,0.09415375,165.7526,-2.362826194613754,657.8104,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
9,14,14.0,0.028907832,130.431,-3.5436427171183476,778.986,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
7,11,19.75,0.018059621,179.766,-3.6123082178025943,2336.958,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
9,14,6.525,0.090436094,85.0882,-2.4031118213595226,2233.0932,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
9,14,10.3,0.146399712,103.9648,-1.9214146446699756,1661.8368,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
9,14,5.78,0.074264356,264.7568,-2.6001241731870652,4745.8224,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
7,11,11.85,0.050186726,164.1526,-2.9920047095609537,3124.5994,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3,4,16.35,0.020631654,50.1324,-3.6123082178025943,467.3916,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
5,28,12.857645184135976,0.01561108,182.5976,-3.6123082178025943,5070.7328,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
8,16,10.5,0.041395445,37.6164,-3.184584428358559,540.6296,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
8,16,19.0,0.097313129,48.0718,-2.3298213656965423,992.7078,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
9,14,14.6,0.059582996,238.8538,-2.820385047630618,6008.845,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
5,28,12.857645184135976,0.098663652,62.9194,-2.316038667847025,2105.2596,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
5,28,12.857645184135976,0.101338651,232.63,-2.289287390647209,5359.69,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
7,11,18.75,0.052146456,104.628,-2.9536990576585906,745.696,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
6,9,5.26,0.041764487,161.8868,-3.1757088938617954,3275.736,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
7,11,18.25,0.054344186,140.2154,-2.9124176444580394,1701.7848,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
5,28,12.857645184135976,0.078362484,177.937,-2.546409986561366,6704.606,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
8,16,15.1,0.052339069,242.7512,-2.9500121695813255,4119.9704,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
0,15,15.5,0.042464962,81.5934,-3.159075966605151,327.5736,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
9,14,13.65,0.065732883,45.7402,-2.722155976417958,780.9834,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
7,11,16.1,0.023625114,189.3846,-3.6123082178025943,3630.6074,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
4,28,12.857645184135976,0.051643608,107.3622,-2.9633888471252403,317.5866,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,15,12.85,0.165694219,39.7164,-1.7976112435106768,231.6984,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
6,9,9.5,0.041878397,32.99,-3.17298516973909,133.16,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6,9,13.8,0.058091482,245.1802,-2.8457362351667848,5650.6446,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
2,6,5.78,0.0,263.7568,-3.6123082178025943,2636.568,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
7,11,19.7,0.026903714,96.0726,-3.6123082178025943,1272.3438,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
0,15,14.65,0.0,161.5552,-3.6123082178025943,324.9104,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,15,6.67,0.150554711,130.0626,-1.8934287326143848,131.1626,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
0,15,6.11,0.0,131.2968,-3.6123082178025943,260.9936,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,15,13.65,0.134975628,260.0936,-2.0026610501751447,260.9936,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1,26,17.2,0.15616879,160.6578,-1.8568178694793573,3690.5294,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
6,9,6.32,0.0,40.2822,-3.6123082178025943,1139.1838,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
9,14,4.88,0.133700752,52.9298,-2.0121511703575217,1995.4026,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2,6,5.425,0.115119905,88.3514,-2.1617810416292165,1416.8224,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
8,16,15.85,0.110030997,37.2506,-2.206993161976231,265.6542,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,6,7.5,0.051038045,121.7072,-2.9751839439707286,3552.7088,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1,26,12.65,0.062837968,161.5578,-2.767195802209201,2406.867,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
4,28,12.857645184135976,0.017116983,211.956,-3.6123082178025943,213.056,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1,26,20.75,0.024129332,124.173,-3.6123082178025943,2956.152,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
4,28,12.857645184135976,0.049754975,152.134,-3.000644820377202,153.134,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
6,9,9.0,0.0,79.7644,-3.6123082178025943,1649.8524,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
5,28,12.857645184135976,0.101561568,181.9292,-2.2870900831155705,3101.2964,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
5,28,12.857645184135976,0.005949644,165.6526,-3.6123082178025943,4769.1254,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
5,28,12.857645184135976,0.13956116,170.4764,-1.9692523508609043,3435.528,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
7,11,14.1,0.126035694,86.4198,-2.0711901264341948,1133.8574,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
6,9,7.55,0.027164679,152.334,-3.6058377157243378,2603.278,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
8,16,13.0,0.099325278,45.406,-2.3093551783928667,605.878,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
5,28,12.857645184135976,0.04357366,192.8846,-3.1333024396266316,2293.0152,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
4,28,12.857645184135976,0.082741482,118.7782,-2.492034206579187,119.1782,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,26,12.3,0.064565202,92.9804,-2.7400796820583535,1929.4884,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5,28,12.857645184135976,0.084554569,109.8912,-2.470358166067444,2074.6328,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
5,28,12.857645184135976,0.058451805,79.9618,-2.839552710445918,241.6854,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
7,11,17.25,0.113748685,251.3724,-2.17376378165746,6795.1548,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,6,15.85,0.020603511,42.7112,-3.6123082178025943,639.168,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
6,9,18.85,0.052044976,192.1846,-2.9556470111542104,3248.4382,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2,6,16.35,0.062764429,227.6062,-2.768366783180257,7222.5984,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
6,9,14.1,0.087977262,229.0668,-2.4306768842550746,3225.1352,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
6,9,7.905,0.010010425,249.0408,-3.6123082178025943,3755.112,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1,26,12.0,0.033946163,179.3976,-3.3829794505103794,3440.8544,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
6,9,12.15,0.058414678,163.4552,-2.840188085111022,974.7312,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
9,14,10.1,0.027106459,75.367,-3.6079832400114293,535.969,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2,6,17.5,0.027022883,262.491,-3.611071253400317,5259.82,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
4,28,12.857645184135976,0.058153409,152.034,-2.844670777488162,306.268,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
3,4,17.1,0.128937661,112.3886,-2.0484262394844563,1779.0176,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
9,14,7.785,0.088846306,61.451,-2.420847300935134,759.012,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,26,11.8,0.09357779,125.9704,-2.368962209980231,1877.556,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
7,11,13.15,0.165694678,171.8764,-1.797608473351482,3779.0808,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
4,28,12.857645184135976,0.148392623,41.5796,-1.9078936597270397,41.2796,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,6,8.5,0.098438394,51.1324,-2.318324368098663,259.662,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1,26,8.645,0.143303291,96.341,-1.9427919786057195,193.082,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
7,11,17.6,0.076276208,110.9202,-2.5733942110744636,1687.803,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
2,6,9.1,0.175103435,127.5362,-1.742378422521241,4655.9394,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1,26,12.8,0.023511371,225.9404,-3.6123082178025943,4950.8888,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
6,9,7.63,0.06105276,95.4436,-2.7960168706021036,1418.154,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
2,6,9.285,0.049559042,246.4144,-3.0045905525129477,1225.072,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
7,11,13.6,0.119418124,231.03,-2.125124297248113,5359.69,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
7,11,8.895,0.072545601,176.237,-2.623539935535744,1764.37,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1,26,16.35,0.090486828,195.211,-2.4025509858305694,2553.343,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1,26,17.6,0.056245075,43.3454,-2.8780367972863745,1006.6896,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
1,26,7.975,0.014618973,85.225,-3.6123082178025943,1081.925,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
2,6,15.85,0.043479126,36.7164,-3.135474318127112,308.9312,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1,26,15.7,0.045166237,178.666,-3.0974054402908684,2516.724,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
8,16,8.985,0.057827101,128.831,-2.8502977377590173,1428.141,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,26,20.35,0.089394766,260.1594,-2.414693144377842,2093.2752,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1,26,6.59,0.10550944,85.6908,-2.248954851396008,1929.4884,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
6,9,19.85,0.005234153,264.0884,-3.6123082178025943,5829.7448,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
8,16,16.85,0.036390174,91.4488,-3.3134564858361117,2082.6224,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
5,28,12.857645184135976,0.03292824,173.1738,-3.4134246307273224,7298.4996,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
1,26,16.75,0.081252534,256.4988,-2.5101932705663086,7452.9652,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2,6,17.6,0.076552407,110.5202,-2.569779713871801,450.0808,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0,15,7.905,0.016758569,250.4408,-3.6123082178025943,500.6816,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
5,28,12.857645184135976,0.044248175,126.202,-3.117941151316565,3668.558,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
3,4,7.785,0.038288087,103.1964,-3.2626164755662983,736.3748,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
6,9,7.825,0.186032678,253.0698,-1.6818329325282522,6088.0752,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
5,28,12.857645184135976,0.031867464,101.0016,-3.4461697269854072,2125.2336,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
2,6,20.75,0.021370201,153.0024,-3.6123082178025943,2277.036,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
4,28,12.857645184135976,0.193772568,190.3846,-1.6410701375319492,573.2538,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
6,9,6.26,0.009866049,151.1366,-3.6123082178025943,2267.049,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,15,18.2,0.082551042,147.3734,-2.4943384860427273,296.9468,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
3,4,13.0,0.099729888,46.306,-2.305289867601178,559.272,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
6,9,20.25,0.018801549,222.1772,-3.6123082178025943,5559.43,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
9,14,8.695,0.119721451,95.5094,-2.1225874761245427,1237.7222,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
7,11,7.27,0.071222087,113.5518,-2.6419522979954326,569.259,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
5,28,12.857645184135976,0.060371962,174.0712,-2.807230487116015,3866.9664,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
7,11,12.85,0.033287541,198.4768,-3.4025720961492665,1379.5376,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
3,4,7.075,0.05858462,142.7128,-2.8372830741850086,1869.5664,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
5,28,12.857645184135976,0.11679292,196.211,-2.1473528268636173,5499.508,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
9,14,8.195,0.031452265,94.3462,-3.4592842793510354,925.462,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
6,9,7.09,0.00721395,47.9034,-3.6123082178025943,583.2408,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
8,16,6.095,0.081196619,141.4154,-2.510881670612422,1418.154,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2,6,19.35,0.049916364,80.2644,-2.997406394112136,942.7728,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
8,16,6.15,0.04627095,99.3384,-3.0732409446120164,2364.9216,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
5,28,12.857645184135976,0.02747716,87.9856,-3.5944001648581234,3251.7672,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
4,28,12.857645184135976,0.104704537,125.2678,-2.2566128287111744,254.3356,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
6,9,17.7,0.012540003,167.0474,-3.6123082178025943,5895.659,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
3,4,17.85,0.147023834,93.7436,-1.9171605692916085,1134.5232,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
7,11,9.395,0.159657596,224.972,-1.8347237818739586,7696.648,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2,6,15.75,0.141398626,250.5382,-1.9561722426814447,2775.7202,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
7,11,7.475,0.148821808,241.2854,-1.905005608182102,5317.0788,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3,4,7.075,0.0,98.0068,-3.6123082178025943,874.8612,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8,16,6.445,0.029691762,92.6436,-3.5168856453860666,1039.9796,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
6,9,19.1,0.096715523,235.0958,-2.3359813620016903,3038.0454,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
6,9,20.25,0.014790559,193.6162,-3.6123082178025943,3848.324,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
8,16,15.0,0.054378253,59.1904,-2.911790966075394,527.3136,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8,16,6.67,0.123428594,89.1514,-2.092092476363041,2390.8878,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
5,28,12.857645184135976,0.029943463,60.222,-3.5084442420166373,1677.816,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
1,26,16.7,0.052368061,112.7176,-2.9494583963905048,801.6232,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
7,11,7.07,0.093861144,115.5834,-2.365938780324492,1267.0174,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
